ruler,regnalyear,jyear,1,2,3,4,5,6,7,8,9,10,11,12,13
SELEUCID ERA,118,-194,3/31,4/29,5/28,6/27,7/27,8/25,9/24,10/23,11/22,12/21,1/20,2/18,3/19
SELEUCID ERA,119,-193,4/17,5/17,6/16,7/15,8/14,9/12,10/12,11/10,12/10,1/8,2/6,3/8
SELEUCID ERA,120,-192,4/6,5/6,6/5,7/4,8/3,9/2,10/1,10/31,11/29,12/29,1/27,2/25
SELEUCID ERA,121,-191,3/27,4/26,5/25,6/24,7/23,8/22,9/21,10/20,11/19,12/18,1/16,2/15,3/16
SELEUCID ERA,122,-190,4/14,5/14,6/13,7/12,8/11,9/10,10/9,11/8,12/7,1/6,2/4,3/5
SELEUCID ERA,123,-189,4/3,5/3,6/2,7/1,7/31,8/29,9/28,10/27,11/26,12/25,1/24,2/22,3/24
SELEUCID ERA,124,-188,4/22,5/22,6/20,7/20,8/18,9/17,10/17,11/15,12/15,1/13,2/12,3/13
SELEUCID ERA,125,-187,4/12,5/11,6/10,7/9,8/8,9/7,10/6,11/5,12/4,1/3,2/1,3/2
SELEUCID ERA,126,-186,4/1,5/1,5/30,6/29,7/28,8/27,9/25,10/25,11/23,12/23,1/21,2/20,3/20
SELEUCID ERA,127,-185,4/19,5/18,6/17,7/17,8/15,9/14,10/13,11/12,12/11,1/10,2/8,3/10
SELEUCID ERA,128,-184,4/8,5/8,6/6,7/6,8/5,9/3,10/2,11/1,12/1,12/30,1/29,2/27
SELEUCID ERA,129,-183,3/28,4/27,5/27,6/25,7/25,8/24,9/22,10/21,11/20,12/19,1/17,2/16,3/17
SELEUCID ERA,130,-182,4/16,5/16,6/14,7/14,8/13,9/11,10/11,11/10,12/9,1/7,2/6,3/6
SELEUCID ERA,131,-181,4/4,5/4,6/3,7/2,8/1,8/31,9/29,10/29,11/27,12/27,1/25,2/24
SELEUCID ERA,132,-180,3/25,4/24,5/23,6/22,7/21,8/20,9/18,10/18,11/17,12/16,1/15,2/13,3/15
SELEUCID ERA,133,-179,4/13,5/13,6/11,7/11,8/9,9/8,10/8,11/6,12/6,1/4,2/2,3/4
SELEUCID ERA,134,-178,4/3,5/2,6/1,6/30,7/30,8/28,9/27,10/26,11/25,12/24,1/23,2/21,3/22
SELEUCID ERA,135,-177,4/21,5/20,6/18,7/18,8/17,9/15,10/14,11/13,12/13,1/11,2/10,3/11
SELEUCID ERA,136,-176,4/10,5/9,6/8,7/8,8/6,9/5,10/4,11/2,12/2,1/1,1/30,2/28
SELEUCID ERA,137,-175,3/30,4/29,5/28,6/27,7/26,8/25,9/24,10/23,11/22,12/21,1/19,2/18,3/19
SELEUCID ERA,138,-174,4/18,5/17,6/16,7/16,8/14,9/13,10/12,11/11,12/10,1/9,2/7,3/8
SELEUCID ERA,139,-173,4/6,5/6,6/4,7/4,8/3,9/1,10/1,10/30,11/29,12/28,1/27,2/25
SELEUCID ERA,140,-172,3/26,4/25,5/25,6/23,7/23,8/22,9/20,10/20,11/18,12/18,1/16,2/15,3/16
SELEUCID ERA,141,-171,4/14,5/14,6/13,7/12,8/11,9/10,10/9,11/8,12/7,1/6,2/4,3/6
SELEUCID ERA,142,-170,4/4,5/4,6/2,7/2,7/31,8/30,9/28,10/28,11/26,12/26,1/24,2/23,3/23
SELEUCID ERA,143,-169,4/22,5/21,6/20,7/20,8/18,9/17,10/16,11/15,12/14,1/13,2/11,3/13
SELEUCID ERA,144,-168,4/11,5/11,6/9,7/9,8/8,9/6,10/6,11/4,12/4,1/2,2/1,3/2
SELEUCID ERA,145,-167,4/1,4/30,5/30,6/28,7/28,8/27,9/25,10/24,11/23,12/22,1/20,2/19,3/21
SELEUCID ERA,146,-166,4/20,5/19,6/18,7/17,8/16,9/14,10/14,11/13,12/12,1/10,2/9,3/9
SELEUCID ERA,147,-165,4/8,5/7,6/6,7/6,8/4,9/3,10/2,11/1,11/30,12/29,1/28,2/26
SELEUCID ERA,148,-164,3/28,4/26,5/26,6/25,7/25,8/23,9/22,10/21,11/20,12/19,1/18,2/16,3/17
SELEUCID ERA,149,-163,4/16,5/15,6/14,7/14,8/12,9/11,10/11,11/9,12/9,1/7,2/6,3/7
SELEUCID ERA,150,-162,4/5,5/5,6/3,7/3,8/1,8/31,9/30,10/29,11/28,12/28,1/26,2/24
SELEUCID ERA,151,-161,3/25,4/23,5/23,6/22,7/21,8/19,9/18,10/17,11/16,12/16,1/14,2/13,3/15
SELEUCID ERA,152,-160,4/13,5/12,6/11,7/10,8/8,9/7,10/7,11/5,12/5,1/4,2/2,3/4
SELEUCID ERA,153,-159,4/3,5/2,5/31,6/30,7/30,8/28,9/26,10/26,11/25,12/24,1/22,2/21,3/23
SELEUCID ERA,154,-158,4/21,5/21,6/19,7/19,8/17,9/16,10/16,11/14,12/14,1/12,2/10,3/11
SELEUCID ERA,155,-157,4/9,5/9,6/8,7/7,8/6,9/4,10/4,11/2,12/2,12/31,1/30,2/28
SELEUCID ERA,156,-156,3/29,4/28,5/28,6/26,7/26,8/25,9/23,10/23,11/21,12/21,1/19,2/18,3/19
SELEUCID ERA,157,-155,4/17,5/17,6/16,7/15,8/14,9/13,10/12,11/11,12/10,1/9,2/7,3/9
SELEUCID ERA,158,-154,4/7,5/6,6/5,7/4,8/3,9/2,10/2,10/31,11/30,12/29,1/28,2/26
SELEUCID ERA,159,-153,3/26,4/25,5/24,6/23,7/23,8/21,9/20,10/19,11/18,12/17,1/16,2/14,3/16
SELEUCID ERA,160,-152,4/14,5/14,6/12,7/11,8/10,9/9,10/9,11/7,12/7,1/5,2/4,3/5
SELEUCID ERA,161,-151,4/4,5/3,6/2,7/1,7/31,8/29,9/28,10/28,11/26,12/26,1/24,2/23,3/24
SELEUCID ERA,162,-150,4/23,5/22,6/21,7/20,8/19,9/18,10/17,11/16,12/15,1/13,2/12,3/12
SELEUCID ERA,163,-149,4/11,5/11,6/9,7/9,8/7,9/6,10/5,11/4,12/3,1/2,1/31,3/2
SELEUCID ERA,164,-148,3/31,4/30,5/29,6/28,7/28,8/26,9/25,10/24,11/23,12/22,1/21,2/19,3/21
SELEUCID ERA,165,-147,4/19,5/19,6/17,7/17,8/15,9/14,10/14,11/12,12/12,1/10,2/9,3/10
SELEUCID ERA,166,-146,4/8,5/8,6/7,7/6,8/5,9/4,10/3,11/2,12/1,12/30,1/29,2/27
SELEUCID ERA,167,-145,3/28,4/26,5/26,6/25,7/24,8/23,9/21,10/21,11/19,12/19,1/17,2/16,3/17
SELEUCID ERA,168,-144,4/16,5/16,6/14,7/14,8/12,9/11,10/11,11/9,12/8,1/7,2/5,3/7
SELEUCID ERA,169,-143,4/5,5/5,6/3,7/3,8/2,8/31,9/30,10/29,11/28,12/27,1/26,2/24
SELEUCID ERA,170,-142,3/26,4/24,5/24,6/23,7/22,8/20,9/19,10/19,11/17,12/16,1/15,2/14,3/14
SELEUCID ERA,171,-141,4/13,5/12,6/11,7/10,8/9,9/7,10/7,11/5,12/5,1/3,2/2,3/3
SELEUCID ERA,172,-140,4/2,5/2,5/31,6/30,7/29,8/27,9/26,10/25,11/24,12/24,1/22,2/20,3/22
SELEUCID ERA,173,-139,4/21,5/20,6/19,7/19,8/17,9/16,10/15,11/13,12/13,1/12,2/10,3/11
SELEUCID ERA,174,-138,4/10,5/10,6/8,7/8,8/7,9/5,10/5,11/3,12/3,1/1,1/30,2/29
SELEUCID ERA,175,-137,3/29,4/27,5/27,6/26,7/25,8/24,9/23,10/23,11/21,12/21,1/19,2/17,3/19
SELEUCID ERA,176,-136,4/17,5/16,6/15,7/14,8/13,9/12,10/12,11/11,12/10,1/8,2/7,3/8
SELEUCID ERA,177,-135,4/7,5/7,6/5,7/5,8/3,9/2,10/2,10/31,11/29,12/29,1/27,2/26
SELEUCID ERA,178,-134,3/27,4/26,5/25,6/23,7/23,8/21,9/20,10/20,11/19,12/18,1/17,2/15,3/16
SELEUCID ERA,179,-133,4/14,5/14,6/12,7/12,8/11,9/9,10/9,11/7,12/7,1/5,2/4,3/5
SELEUCID ERA,180,-132,4/4,5/3,6/2,7/1,7/31,8/29,9/29,10/27,11/26,12/26,1/24,2/23,3/24
SELEUCID ERA,181,-131,4/22,5/22,6/21,7/20,8/19,9/17,10/17,11/15,12/15,1/13,2/12,3/13
SELEUCID ERA,182,-130,4/11,5/11,6/10,7/10,8/8,9/7,10/6,11/5,12/4,1/3,2/1,3/2
SELEUCID ERA,183,-129,3/31,4/30,5/29,6/28,7/27,8/26,9/25,10/24,11/23,12/22,1/20,2/19,3/20
SELEUCID ERA,184,-128,4/18,5/18,6/17,7/16,8/15,9/14,10/13,11/12,12/12,1/10,2/8,3/10
SELEUCID ERA,185,-127,4/8,5/8,6/7,7/6,8/4,9/3,10/3,11/1,12/1,12/31,1/29,2/27
SELEUCID ERA,186,-126,3/29,4/27,5/27,6/26,7/25,8/24,9/22,10/22,11/20,12/20,1/18,2/17,3/17
SELEUCID ERA,187,-125,4/16,5/15,6/14,7/13,8/12,9/11,10/10,11/9,12/8,1/7,2/5,3/7
SELEUCID ERA,188,-124,4/5,5/5,6/3,7/2,8/1,8/30,9/28,10/28,11/27,12/26,1/25,2/24
SELEUCID ERA,189,-123,3/26,4/24,5/24,6/22,7/22,8/20,9/19,10/17,11/17,12/16,1/15,2/13,3/15
SELEUCID ERA,190,-122,4/13,5/13,6/12,7/11,8/10,9/8,10/8,11/6,12/6,1/4,2/3,3/3
SELEUCID ERA,191,-121,4/2,5/1,5/31,6/30,7/29,8/28,9/26,10/26,11/24,12/23,1/22,2/20,3/21
SELEUCID ERA,192,-120,4/20,5/20,6/18,7/18,8/17,9/15,10/15,11/14,12/13,1/11,2/10,3/11
SELEUCID ERA,193,-119,4/9,5/9,6/7,7/7,8/5,9/4,10/4,11/3,12/3,1/1,1/30,3/1
SELEUCID ERA,194,-118,3/30,4/28,5/28,6/27,7/26,8/25,9/24,10/23,11/22,12/21,1/20,2/18,3/19
SELEUCID ERA,195,-117,4/17,5/16,6/14,7/14,8/12,9/11,10/11,11/10,12/10,1/8,2/6,3/8
SELEUCID ERA,196,-116,4/7,5/6,6/5,7/4,8/3,9/2,10/1,10/31,11/29,12/29,1/27,2/25
SELEUCID ERA,197,-115,3/27,4/26,5/25,6/24,7/23,8/22,9/21,10/20,11/19,12/18,1/16,2/15,3/16
SELEUCID ERA,198,-114,4/15,5/14,6/13,7/13,8/11,9/10,10/9,11/8,12/7,1/6,2/4,3/5
SELEUCID ERA,199,-113,4/3,5/3,6/2,7/1,7/31,8/29,9/28,10/27,11/26,12/25,1/24,2/22,3/24
SELEUCID ERA,200,-112,4/22,5/22,6/20,7/20,8/18,9/17,10/17,11/15,12/14,1/12,2/11,3/12
SELEUCID ERA,201,-111,4/11,5/10,6/9,7/9,8/8,9/7,10/6,11/5,12/4,1/2,2/1,3/2
SELEUCID ERA,202,-110,3/31,4/30,5/29,6/28,7/28,8/27,9/25,10/25,11/23,12/23,1/21,2/19,3/20
SELEUCID ERA,203,-109,4/18,5/18,6/16,7/16,8/15,9/13,10/13,11/12,12/11,1/10,2/8,3/10
SELEUCID ERA,204,-108,4/8,5/8,6/6,7/6,8/5,9/3,10/3,11/1,12/1,12/30,1/29,2/27
SELEUCID ERA,205,-107,3/29,4/27,5/27,6/25,7/25,8/24,9/22,10/22,11/20,12/20,1/18,2/17,3/18
SELEUCID ERA,206,-106,4/17,5/16,6/15,7/14,8/13,9/11,10/11,11/10,12/9,1/8,2/6,3/6
SELEUCID ERA,207,-105,4/5,5/4,6/3,7/3,8/1,8/31,9/29,10/29,11/27,12/27,1/25,2/24
SELEUCID ERA,208,-104,3/25,4/24,5/23,6/22,7/21,8/20,9/18,10/17,11/16,12/15,1/14,2/12,3/14
SELEUCID ERA,209,-103,4/13,5/12,6/11,7/10,8/9,9/8,10/7,11/6,12/5,1/4,2/2,3/3
SELEUCID ERA,210,-102,4/2,5/1,5/31,6/29,7/29,8/28,9/27,10/26,11/25,12/24,1/23,2/21,3/21
SELEUCID ERA,211,-101,4/20,5/20,6/18,7/18,8/17,9/15,10/15,11/13,12/13,1/11,2/10,3/11
SELEUCID ERA,212,-100,4/9,5/9,6/8,7/7,8/6,9/5,10/4,11/3,12/2,1/1,1/30,2/28
SELEUCID ERA,213,-99,3/30,4/29,5/28,6/27,7/26,8/25,9/24,10/23,11/22,12/21,1/19,2/18,3/19
SELEUCID ERA,214,-98,4/18,5/17,6/16,7/16,8/14,9/13,10/12,11/11,12/10,1/9,2/7,3/8
SELEUCID ERA,215,-97,4/6,5/6,6/4,7/4,8/3,9/1,10/1,10/30,11/29,12/28,1/27,2/25
SELEUCID ERA,216,-96,3/27,4/25,5/25,6/23,7/23,8/22,9/20,10/20,11/18,12/18,1/16,2/15,3/16
SELEUCID ERA,217,-95,4/14,5/14,6/13,7/12,8/11,9/9,10/9,11/7,12/6,1/5,2/3,3/5
SELEUCID ERA,218,-94,4/3,5/3,6/2,7/1,7/31,8/30,9/28,10/28,11/26,12/26,1/24,2/23,3/23
SELEUCID ERA,219,-93,4/21,5/21,6/20,7/19,8/18,9/17,10/16,11/15,12/14,1/13,2/11,3/12
SELEUCID ERA,220,-92,4/11,5/10,6/9,7/8,8/7,9/6,10/6,11/4,12/4,1/2,1/31,3/2
SELEUCID ERA,221,-91,3/31,4/30,5/30,6/28,7/28,8/27,9/25,10/25,11/23,12/23,1/21,2/19,3/21
SELEUCID ERA,222,-90,4/19,5/19,6/18,7/17,8/16,9/15,10/14,11/13,12/12,1/10,2/9,3/9
SELEUCID ERA,223,-89,4/8,5/7,6/6,7/6,8/4,9/3,10/2,11/1,11/30,12/30,1/28,2/27
SELEUCID ERA,224,-88,3/28,4/27,5/26,6/25,7/25,8/23,9/22,10/21,11/20,12/19,1/18,2/16,3/18
SELEUCID ERA,225,-87,4/16,5/16,6/14,7/14,8/13,9/11,10/11,11/9,12/9,1/7,2/5,3/7
SELEUCID ERA,226,-86,4/5,5/5,6/4,7/3,8/2,9/1,9/30,10/30,11/28,12/27,1/26,2/24
SELEUCID ERA,227,-85,3/24,4/23,5/23,6/21,7/21,8/20,9/18,10/18,11/16,12/16,1/14,2/13,3/14
SELEUCID ERA,228,-84,4/12,5/12,6/11,7/10,8/9,9/8,10/7,11/6,12/5,1/4,2/2,3/4
SELEUCID ERA,229,-83,4/2,5/2,5/31,6/30,7/30,8/28,9/27,10/26,11/25,12/24,1/22,2/21,3/23
SELEUCID ERA,230,-82,4/21,5/21,6/19,7/19,8/17,9/16,10/16,11/14,12/14,1/12,2/10,3/11
SELEUCID ERA,231,-81,4/9,5/9,6/7,7/7,8/6,9/4,10/4,11/2,12/2,12/31,1/30,2/28
SELEUCID ERA,232,-80,3/30,4/28,5/28,6/26,7/26,8/25,9/23,10/23,11/21,12/21,1/19,2/18,3/19
SELEUCID ERA,233,-79,4/18,5/17,6/16,7/15,8/14,9/13,10/12,11/11,12/10,1/9,2/7,3/9
SELEUCID ERA,234,-78,4/7,5/7,6/5,7/4,8/3,9/2,10/1,10/31,11/29,12/28,1/27,2/25
SELEUCID ERA,235,-77,3/26,4/25,5/24,6/23,7/23,8/21,9/20,10/19,11/18,12/17,1/15,2/14,3/15
SELEUCID ERA,236,-76,4/14,5/13,6/12,7/12,8/11,9/9,10/9,11/7,12/6,1/5,2/3,3/4
SELEUCID ERA,237,-75,4/3,5/2,6/1,7/1,7/31,8/29,9/28,10/28,11/26,12/25,1/24,2/22,3/23
SELEUCID ERA,238,-74,4/22,5/21,6/20,7/20,8/18,9/17,10/17,11/15,12/15,1/13,2/12,3/12
SELEUCID ERA,239,-73,4/11,5/11,6/9,7/9,8/7,9/6,10/5,11/4,12/3,1/2,1/31,3/2
SELEUCID ERA,240,-72,3/31,4/30,5/29,6/28,7/28,8/26,9/25,10/24,11/23,12/22,1/21,2/19,3/21
SELEUCID ERA,241,-71,4/19,5/19,6/17,7/17,8/15,9/14,10/14,11/12,12/12,1/10,2/9,3/10
SELEUCID ERA,242,-70,4/9,5/8,6/7,7/6,8/5,9/4,10/3,11/2,12/1,12/30,1/29,2/27
SELEUCID ERA,243,-69,3/28,4/26,5/26,6/25,7/24,8/23,9/21,10/21,11/19,12/19,1/17,2/16,3/17
SELEUCID ERA,244,-68,4/16,5/15,6/13,7/13,8/11,9/10,10/10,11/8,12/7,1/6,2/4,3/6
SELEUCID ERA,245,-67,4/5,5/4,6/2,7/2,8/1,8/30,9/29,10/28,11/27,12/26,1/25,2/23
SELEUCID ERA,246,-66,3/25,4/23,5/23,6/22,7/21,8/20,9/18,10/18,11/16,12/16,1/14,2/13,3/13
SELEUCID ERA,247,-65,4/12,5/11,6/10,7/9,8/8,9/7,10/6,11/5,12/4,1/3,2/1,3/3
SELEUCID ERA,248,-64,4/2,5/1,5/30,6/29,7/28,8/27,9/26,10/25,11/24,12/24,1/22,2/21,3/22
SELEUCID ERA,249,-63,4/21,5/20,6/18,7/18,8/16,9/15,10/14,11/13,12/13,1/12,2/10,3/12
SELEUCID ERA,250,-62,4/10,5/10,6/8,7/7,8/6,9/4,10/4,11/2,12/2,12/31,1/30,2/28
SELEUCID ERA,251,-61,3/29,4/27,5/27,6/25,7/25,8/23,9/22,10/22,11/20,12/20,1/18,2/16,3/18
SELEUCID ERA,252,-60,4/17,5/16,6/15,7/14,8/13,9/12,10/11,11/10,12/9,1/8,2/6,3/8
SELEUCID ERA,253,-59,4/7,5/6,6/4,7/4,8/2,9/1,10/1,10/30,11/28,12/28,1/26,2/25
SELEUCID ERA,254,-58,3/26,4/25,5/24,6/23,7/23,8/21,9/20,10/19,11/18,12/17,1/16,2/14,3/15
SELEUCID ERA,255,-57,4/13,5/13,6/11,7/11,8/10,9/8,10/8,11/6,12/6,1/4,2/3,3/4
SELEUCID ERA,256,-56,4/3,5/2,6/1,6/30,7/30,8/28,9/27,10/26,11/25,12/25,1/23,2/22,3/24
SELEUCID ERA,257,-55,4/22,5/21,6/20,7/19,8/18,9/16,10/16,11/15,12/14,1/13,2/12,3/13
SELEUCID ERA,258,-54,4/12,5/11,6/9,7/9,8/7,9/6,10/5,11/4,12/3,1/2,2/1,3/1
SELEUCID ERA,259,-53,3/31,4/30,5/29,6/27,7/27,8/25,9/24,10/23,11/22,12/21,1/20,2/19,3/20
SELEUCID ERA,260,-52,4/19,5/18,6/16,7/16,8/14,9/13,10/13,11/11,12/11,1/9,2/8,3/9
SELEUCID ERA,261,-51,4/8,5/8,6/6,7/5,8/4,9/2,10/2,11/1,11/30,12/30,1/28,2/26
SELEUCID ERA,262,-50,3/28,4/26,5/26,6/25,7/24,8/23,9/21,10/21,11/19,12/19,1/17,2/16,3/16
SELEUCID ERA,263,-49,4/15,5/14,6/13,7/12,8/11,9/10,10/9,11/8,12/7,1/6,2/4,3/6
SELEUCID ERA,264,-48,4/4,5/4,6/2,7/2,7/31,8/30,9/29,10/28,11/27,12/27,1/25,2/24
SELEUCID ERA,265,-47,3/25,4/23,5/23,6/21,7/21,8/19,9/18,10/18,11/16,12/16,1/15,2/13,3/15
SELEUCID ERA,266,-46,4/13,5/12,6/11,7/10,8/9,9/7,10/7,11/6,12/5,1/4,2/3,3/3
SELEUCID ERA,267,-45,4/2,5/1,5/30,6/29,7/28,8/27,9/25,10/25,11/23,12/23,1/21,2/20,3/21
SELEUCID ERA,268,-44,4/20,5/19,6/18,7/17,8/16,9/15,10/14,11/13,12/12,1/11,2/9,3/11
SELEUCID ERA,269,-43,4/10,5/9,6/7,7/7,8/5,9/4,10/4,11/2,12/2,12/31,1/29,2/28
SELEUCID ERA,270,-42,3/30,4/28,5/27,6/26,7/26,8/24,9/23,10/22,11/21,12/20,1/19,2/17,3/18
SELEUCID ERA,271,-41,4/16,5/16,6/15,7/14,8/13,9/11,10/11,11/9,12/9,1/7,2/5,3/7
SELEUCID ERA,272,-40,4/6,5/5,6/4,7/3,8/2,9/1,9/30,10/30,11/28,12/28,1/26,2/24
SELEUCID ERA,273,-39,3/26,4/25,5/24,6/23,7/22,8/21,9/20,10/19,11/18,12/17,1/15,2/14,3/15
SELEUCID ERA,274,-38,4/14,5/13,6/12,7/12,8/10,9/9,10/8,11/7,12/6,1/5,2/3,3/4
SELEUCID ERA,275,-37,4/3,5/2,6/1,6/30,7/30,8/28,9/27,10/26,11/25,12/24,1/23,2/21,3/23
SELEUCID ERA,276,-36,4/22,5/21,6/19,7/19,8/17,9/16,10/16,11/14,12/14,1/12,2/11,3/12
SELEUCID ERA,277,-35,4/11,5/10,6/9,7/8,8/7,9/6,10/5,11/4,12/3,1/2,1/31,3/2
SELEUCID ERA,278,-34,4/1,4/30,5/29,6/28,7/27,8/26,9/24,10/24,11/22,12/22,1/20,2/19,3/19
SELEUCID ERA,279,-33,4/18,5/17,6/16,7/16,8/14,9/13,10/12,11/11,12/10,1/9,2/7,3/9
SELEUCID ERA,280,-32,4/7,5/7,6/5,7/5,8/4,9/2,10/2,10/31,11/30,12/29,1/28,2/26
SELEUCID ERA,281,-31,3/28,4/26,5/26,6/24,7/24,8/23,9/21,10/21,11/19,12/19,1/17,2/16,3/17
SELEUCID ERA,282,-30,4/16,5/15,6/14,7/13,8/12,9/10,10/10,11/9,12/8,1/7,2/5,3/5
SELEUCID ERA,283,-29,4/4,5/3,6/2,7/2,7/31,8/30,9/28,10/28,11/27,12/27,1/25,2/24
SELEUCID ERA,284,-28,3/25,4/23,5/23,6/21,7/21,8/19,9/18,10/17,11/16,12/15,1/14,2/12,3/14
SELEUCID ERA,285,-27,4/13,5/12,6/10,7/10,8/8,9/7,10/7,11/5,12/5,1/3,2/2,3/4
SELEUCID ERA,286,-26,4/2,5/2,5/31,6/29,7/29,8/27,9/26,10/25,11/24,12/23,1/22,2/21,3/21
SELEUCID ERA,287,-25,4/20,5/20,6/18,7/17,8/16,9/14,10/14,11/12,12/12,1/10,2/9,3/10
SELEUCID ERA,288,-24,4/9,5/8,6/7,7/7,8/5,9/4,10/3,11/2,12/1,12/31,1/29,2/27
SELEUCID ERA,289,-23,3/29,4/28,5/27,6/26,7/25,8/24,9/23,10/22,11/21,12/20,1/18,2/17,3/18
SELEUCID ERA,290,-22,4/17,5/16,6/15,7/15,8/13,9/12,10/11,11/10,12/9,1/8,2/6,3/7
SELEUCID ERA,291,-21,4/5,5/5,6/3,7/3,8/2,8/31,9/30,10/29,11/28,12/27,1/26,2/24
SELEUCID ERA,292,-20,3/26,4/24,5/24,6/22,7/22,8/21,9/19,10/19,11/17,12/17,1/15,2/14,3/15
SELEUCID ERA,293,-19,4/14,5/13,6/12,7/11,8/10,9/9,10/8,11/7,12/6,1/5,2/3,3/5
SELEUCID ERA,294,-18,4/4,5/3,6/1,7/1,7/30,8/29,9/27,10/27,11/25,12/25,1/24,2/22,3/23
SELEUCID ERA,295,-17,4/22,5/21,6/20,7/19,8/17,9/16,10/15,11/14,12/13,1/12,2/10,3/12
SELEUCID ERA,296,-16,4/11,5/11,6/9,7/9,8/7,9/5,10/5,11/3,12/3,1/1,1/31,3/1
SELEUCID ERA,297,-15,3/31,4/29,5/29,6/27,7/27,8/26,9/24,10/24,11/22,12/22,1/20,2/18,3/20
SELEUCID ERA,298,-14,4/19,5/18,6/17,7/16,8/15,9/14,10/13,11/12,12/11,1/9,2/8,3/8
SELEUCID ERA,299,-13,4/7,5/6,6/5,7/5,8/3,9/2,10/1,10/31,11/29,12/29,1/27,2/26
SELEUCID ERA,300,-12,3/28,4/26,5/25,6/24,7/24,8/22,9/21,10/20,11/19,12/18,1/17,2/15,3/17
SELEUCID ERA,301,-11,4/16,5/15,6/13,7/13,8/11,9/10,10/10,11/8,12/8,1/7,2/5,3/7
SELEUCID ERA,302,-10,4/5,5/4,6/3,7/2,8/1,8/31,9/29,10/29,11/27,12/27,1/26,2/24
SELEUCID ERA,303,-9,3/25,4/23,5/23,6/21,7/20,8/18,9/17,10/17,11/15,12/15,1/14,2/12,3/14
SELEUCID ERA,304,-8,4/13,5/12,6/10,7/10,8/8,9/7,10/6,11/5,12/4,1/3,2/1,3/3
SELEUCID ERA,305,-7,4/2,5/1,5/30,6/29,7/29,8/27,9/26,10/25,11/24,12/23,1/21,2/20,3/22
SELEUCID ERA,306,-6,4/20,5/20,6/18,7/18,8/16,9/15,10/15,11/13,12/13,1/11,2/9,3/10
SELEUCID ERA,307,-5,4/8,5/8,6/6,7/6,8/5,9/3,10/3,11/1,12/1,12/30,1/29,2/27
SELEUCID ERA,308,-4,3/29,4/27,5/27,6/25,7/25,8/24,9/22,10/22,11/20,12/20,1/18,2/17,3/18
SELEUCID ERA,309,-3,4/17,5/16,6/15,7/14,8/13,9/12,10/11,11/10,12/9,1/8,2/6,3/8
SELEUCID ERA,310,-2,4/7,5/6,6/4,7/4,8/2,9/1,10/1,10/31,11/29,12/29,1/27,2/26
SELEUCID ERA,311,-1,3/26,4/24,5/24,6/22,7/22,8/20,9/19,10/18,11/17,12/17,1/15,2/14,3/16
SELEUCID ERA,312,1,4/14,5/13,6/12,7/11,8/10,9/8,10/8,11/6,12/6,1/4,2/3,3/4
SELEUCID ERA,313,2,4/3,5/2,6/1,6/30,7/30,8/29,9/27,10/27,11/25,12/25,1/23,2/22,3/23
SELEUCID ERA,314,3,4/22,5/21,6/20,7/19,8/18,9/17,10/16,11/15,12/14,1/12,2/11,3/11
SELEUCID ERA,315,4,4/10,5/10,6/8,7/8,8/6,9/5,10/4,11/3,12/2,1/1,1/30,3/1
SELEUCID ERA,316,5,3/30,4/29,5/28,6/27,7/27,8/25,9/24,10/23,11/22,12/21,1/20,2/18,3/20
SELEUCID ERA,317,6,4/18,5/18,6/16,7/16,8/14,9/13,10/13,11/11,12/11,1/9,2/8,3/9
SELEUCID ERA,318,7,4/8,5/7,6/6,7/5,8/4,9/3,10/2,11/1,12/1,12/30,1/29,2/27
SELEUCID ERA,319,8,3/28,4/26,5/25,6/24,7/23,8/22,9/20,10/20,11/19,12/18,1/17,2/16,3/17
SELEUCID ERA,320,9,4/16,5/15,6/13,7/13,8/11,9/10,10/10,11/8,12/7,1/6,2/5,3/7
SELEUCID ERA,321,10,4/5,5/5,6/3,7/2,8/1,8/30,9/29,10/28,11/27,12/26,1/25,2/23
SELEUCID ERA,322,11,3/25,4/23,5/23,6/22,7/21,8/20,9/18,10/18,11/16,12/16,1/14,2/13,3/13
SELEUCID ERA,323,12,4/12,5/11,6/10,7/9,8/8,9/7,10/6,11/5,12/4,1/3,2/1,3/3
SELEUCID ERA,324,13,4/1,5/1,5/30,6/29,7/28,8/27,9/26,10/25,11/23,12/23,1/21,2/20,3/21
SELEUCID ERA,325,14,4/20,5/19,6/18,7/18,8/16,9/15,10/14,11/13,12/12,1/11,2/9,3/11
SELEUCID ERA,326,15,4/9,5/9,6/7,7/7,8/6,9/4,10/4,11/2,12/2,12/31,1/30,2/28
SELEUCID ERA,327,16,3/29,4/27,5/27,6/25,7/25,8/23,9/22,10/22,11/20,12/20,1/18,2/16,3/18
SELEUCID ERA,328,17,4/17,5/16,6/15,7/14,8/13,9/12,10/11,11/10,12/9,1/7,2/6,3/7
SELEUCID ERA,329,18,4/6,5/6,6/4,7/4,8/2,9/1,10/1,10/30,11/28,12/28,1/26,2/25
SELEUCID ERA,330,19,3/27,4/25,5/24,6/23,7/23,8/21,9/20,10/19,11/18,12/17,1/16,2/14,3/15
SELEUCID ERA,331,20,4/14,5/13,6/11,7/11,8/10,9/8,10/8,11/6,12/6,1/4,2/3,3/4
SELEUCID ERA,332,21,4/3,5/2,6/1,6/30,7/30,8/28,9/27,10/26,11/25,12/25,1/23,2/22,3/23
SELEUCID ERA,333,22,4/21,5/21,6/20,7/19,8/18,9/16,10/16,11/14,12/14,1/13,2/11,3/12
